full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
@Gerindra @prabowo Biasa debat sama lurah skrg lwan pak anies ya babak belur awokawokawok,Biasa debat sama lurah skrg lwan pak anies ya babak belur awokawokawok,biasa debat sama lurah skrg lwan pak anies ya babak belur awokawokawok,debat lurah lwan anies ya babak belur awokawokawok ,anies,debat lurah lwan anies ya babak bur awokawokawok,neutral
@bengkeldodo @aniesbaswedan @P4P4B0W0_2024 @99propaganda @BANGSAygSUJUD @Bank_Joee_ @are_inismyname @XC1R3NG @OfficialDPP_PBB @Yom_N_Friends @Partono_ADjem @Ndons_Back Dg trs klen menyerang pak Anies mk makin hancur nama  prabowo hal ini bs diliat dr balasan komen hampir semua menyerang balik itu artinya mustahil klen membendung arus Deras yg mengalir utk mendukung pak Anies,Dg trs klen menyerang pak Anies mk makin hancur nama prabowo hal ini bs diliat dr balasan komen hampir semua menyerang balik itu artinya mustahil klen membendung arus Deras yg mengalir utk mendukung pak Anies,dg trs klen menyerang pak anies mk makin hancur nama prabowo hal ini bs diliat dr balasan komen hampir semua menyerang balik itu artinya mustahil klen membendung arus deras yg mengalir utk mendukung pak anies,menyerang anies hancur nama prabowo balasan komen menyerang mustahil membendung arus deras mengalir mendukung anies ,anies,serang anies hancur nama prabowo balas komen serang mustahil bendung arus deras alir dukung anies,negative
@awemany Jawabannya : Mampu Satu teman saya yg awalnya belum tau pilih siapa jadi pilih Anies,Jawabannya Mampu Satu teman saya yg awalnya belum tau pilih siapa jadi pilih Anies,jawabannya mampu satu teman saya yg awalnya belum tau pilih siapa jadi pilih anies,jawabannya teman tau pilih pilih anies ,anies,jawab teman tau pilih pilih anies,neutral
"@kurawa Haha lu goblok atau gimana? Cek fakta yang bener lah, Anies tidak pernah mengeluarkan kebijakan menurup gereja satupun. 1. Cek sumber data bps 2018 itu ada kejanggalan. 2. Banyak gereja yang merger, bukan karena kebijakan gubernur. Tolol.",Haha lu goblok atau gimana Cek fakta yang bener lah Anies tidak pernah mengeluarkan kebijakan menurup gereja satupun Cek sumber data bps itu ada kejanggalan Banyak gereja yang merger bukan karena kebijakan gubernur Tolol,haha lu goblok atau gimana cek fakta yang bener lah anies tidak pernah mengeluarkan kebijakan menurup gereja satupun cek sumber data bps itu ada kejanggalan banyak gereja yang merger bukan karena kebijakan gubernur tolol,haha lu goblok cek fakta anies mengeluarkan kebijakan menurup gereja satupun cek sumber data bps kejanggalan gereja merger kebijakan gubernur tolol ,anies,haha lu goblok cek fakta anies keluar bijak menurup gereja satu cek sumber data bps janggal gereja merger bijak gubernur tolol,negative
@PartaiSocmed Kenapa sih Prabowo gak mau belajar dari pengalamannya yang lalu @metawinn124 Anies DebatCapres tegaslugasgemoy,Kenapa sih Prabowo gak mau belajar dari pengalamannya yang lalu Anies Debat Capres tegaslugasgemoy,kenapa sih prabowo gak mau belajar dari pengalamannya yang lalu anies debat capres tegaslugasgemoy,sih prabowo belajar pengalamannya anies debat capres tegaslugasgemoy ,anies,sih prabowo ajar alam anies debat capres tegaslugasgemoy,neutral
"@DarsAlexandra1 @tvOneNews TV one bukan golkar punya Sama Kaya MNC perindo punya,TV one group bakri nah bakri Kan golkar, ya jadi wajar aja beda Sama CNN,KOMPAS ,METRO MASIH AGAK NETRAL,TAPI TV ONE MENDING MASIH AD BERTIA ANIES NAH MNC GA AD SAMA SEKALI SEMENJAK MAU PEMILU",TV one bukan golkar punya Sama Kaya MNC perindo punya TV one group bakri nah bakri Kan golkar ya jadi wajar aja beda Sama CNN KOMPAS METRO MASIH AGAK NETRAL TAPI TV ONE MENDING MASIH AD BERTIA ANIES NAH MNC GA AD SAMA SEKALI SEMENJAK MAU PEMILU,tv one bukan golkar punya sama kaya mnc perindo punya tv one group bakri nah bakri kan golkar ya jadi wajar aja beda sama cnn kompas metro masih agak netral tapi tv one mending masih ad bertia anies nah mnc ga ad sama sekali semenjak mau pemilu,tv one golkar kayak mnc perindo tv one group bakri bakri golkar ya wajar beda cnn kompas metro netral tv one mending bertia anies mnc semenjak pemilu ,anies,tv one golkar kayak mnc perindo tv one group bakri bakri golkar ya wajar beda cnn kompas metro netral tv one mending bertia anies mnc semenjak milu,positive
"@PartaiSocmed Jadi Menhan aja udah bagus kok Pak Prabowo, gausa nyapres lagi deh @mfairuzagda Anies DebatCapres tegaslugasgemoy",Jadi Menhan aja udah bagus kok Pak Prabowo gausa nyapres lagi deh Anies Debat Capres tegaslugasgemoy,jadi menhan aja udah bagus kok pak prabowo gausa nyapres lagi deh anies debat capres tegaslugasgemoy,menhan bagus prabowo nyapres deh anies debat capres tegaslugasgemoy ,anies,menhan bagus prabowo nyapres deh anies debat capres tegaslugasgemoy,positive
@Kimberley_2024 Nyerang Anies masalah polisi udara eh.. Malah kena bogem mentah 😀😄 di jawab pake data di balas pake joged gemoy 😀😄 wowo... wowo 😀😄,Nyerang Anies masalah polisi udara eh Malah kena bogem mentah di jawab pake data di balas pake joged gemoy wowo wowo,nyerang anies masalah polisi udara eh malah kena bogem mentah di jawab pake data di balas pake joged gemoy wowo wowo,menyerang anies polisi udara eh kena bogem mentah pakai data balas pakai joged gemoy wowo wowo ,anies,serang anies polisi udara eh kena bogem mentah pakai data balas pakai joged gemoy wowo wowo,negative
"@tdkistimewa @farisfrnandaa @Hasbil_Lbs Gerak gerik, Emang anies maling? Deklarasi kok masih pakai isyrat gerak gerik. Aneh lu tong omongan lu sendiri malah dipelintir.  Pak! Gubernur itu wakil dr pemerintah pusat kalau Anies membangkang itu artinya si anies pengkhianat.  Dipikir dlu klu ngomong https://t.co/KoLa4CgIXW",Gerak gerik Emang anies maling Deklarasi kok masih pakai isyrat gerak gerik Aneh lu tong omongan lu sendiri malah dipelintir Pak Gubernur itu wakil dr pemerintah pusat kalau Anies membangkang itu artinya si anies pengkhianat Dipikir dlu klu ngomong,gerak gerik emang anies maling deklarasi kok masih pakai isyrat gerak gerik aneh lu tong omongan lu sendiri malah dipelintir pak gubernur itu wakil dr pemerintah pusat kalau anies membangkang itu artinya si anies pengkhianat dipikir dlu klu ngomong,gerak gerik anies maling deklarasi pakai isyrat gerak gerik aneh lu tong omongan lu dipelintir gubernur wakil pemerintah pusat anies membangkang sih anies pengkhianat dipikir mengomong ,anies,gerak gerik anies maling deklarasi pakai isyrat gerak gerik aneh lu tong omong lu pelintir gubernur wakil perintah pusat anies bangkang sih anies khianat pikir omong,negative
@emeraldberylium @mahestyap @hasslingjoe125 @adnardn Hei buzzer bentar lagi anies jadi presiden siap² para koruptor seperti kalian ditangkap😁🤣,Hei buzzer bentar lagi anies jadi presiden siap para koruptor seperti kalian ditangkap,hei buzzer bentar lagi anies jadi presiden siap para koruptor seperti kalian ditangkap,hei buzzer bentar anies presiden koruptor ditangkap ,anies,hei buzzer bentar anies presiden koruptor tangkap,neutral
"@BangPino__ Sidang Terbuka Untuk Umum, tok tok tok. Demikian yg berlaku saat setiap UU akan disetujui DPR RI. Anies benar. Setiap RUU selalu menghadirkan dan meminta pandangan Pakar terkait. Tidak seenak udelnya..@tatakujiyati @msaid_didu @KRMTRoySuryo1 @pakaipeci",Sidang Terbuka Untuk Umum tok tok tok Demikian yg berlaku saat setiap UU akan disetujui DPR RI Anies benar Setiap RUU selalu menghadirkan dan meminta pandangan Pakar terkait Tidak seenak udelnya,sidang terbuka untuk umum tok tok tok demikian yg berlaku saat setiap uu akan disetujui dpr ri anies benar setiap ruu selalu menghadirkan dan meminta pandangan pakar terkait tidak seenak udelnya,sidang terbuka tok tok tok berlaku uu disetujui dpr ri anies ruu menghadirkan pandangan pakar terkait seenak udelnya ,anies,sidang buka tok tok tok laku uu tuju dpr ri anies ruu hadir pandang pakar kait enak udel,neutral
"@MugiwaraSa36083 @PartaiSocmed @kopi_starbak Maunya mereka gimana ya  , apa Anies ga boleh nyapres sampai kapanpun""? Kaya emaknya aja  ngatur2...""",Maunya mereka gimana ya apa Anies ga boleh nyapres sampai kapanpun Kaya emaknya aja ngatur,maunya mereka gimana ya apa anies ga boleh nyapres sampai kapanpun kaya emaknya aja ngatur,maunya ya anies nyapres kayak emaknya mengatur ,anies,mau ya anies nyapres kayak emaknya atur,neutral
"@FirzaHusain Insya Allah Anies is Competen,Cerdas,Amanah,bisa dipercaya kerja dan prestasinya for President 2024,Aamiin.",Insya Allah Anies is Competen Cerdas Amanah bisa dipercaya kerja dan prestasinya for President Aamiin,insya allah anies is competen cerdas amanah bisa dipercaya kerja dan prestasinya for president aamiin,insya allah anies is competen cerdas amanah dipercaya kerja prestasinya for president amin ,anies,insya allah anies is competen cerdas amanah percaya kerja prestasi for president amin,positive
"@CNNIndonesia udhlah anies yang paling bener, yang lebih pantas memimpin negeri ini, kalo ada yang muda belum tentu berpengalaman",udhlah anies yang paling bener yang lebih pantas memimpin negeri ini kalo ada yang muda belum tentu berpengalaman,udhlah anies yang paling bener yang lebih pantas memimpin negeri ini kalo ada yang muda belum tentu berpengalaman,udhlah anies memimpin negeri kalo muda berpengalaman ,anies,udhlah anies pimpin negeri kalo muda alam,positive
@kandargalang @sobat_anies Ngisin ngisini,Ngisin ngisini,ngisin ngisini,ngisin ngisini ,anies,ngisin ngisini,neutral
@Malika6027 Aku paham bgt sih apa yg dijelaskan pak anies,Aku paham bgt sih apa yg dijelaskan pak anies,aku paham bgt sih apa yg dijelaskan pak anies,paham banget sih anies ,anies,paham banget sih anies,neutral
@duniabulat5 Setuju anies sprti mario teguh prabowo sprti belimbing sayur,Setuju anies sprti mario teguh prabowo sprti belimbing sayur,setuju anies sprti mario teguh prabowo sprti belimbing sayur,setuju anies mario teguh prabowo belimbing sayur ,anies,tuju anies mario teguh prabowo belimbing sayur,positive
"@abdurarsyad Meskipun saya masih lihat-lihat dulu, tapi saya respect sama Mas Anies. Jawaban nya sangat cerdas.",Meskipun saya masih lihat lihat dulu tapi saya respect sama Mas Anies Jawaban nya sangat cerdas,meskipun saya masih lihat lihat dulu tapi saya respect sama mas anies jawaban nya sangat cerdas,lihat lihat respect mas anies nya cerdas ,anies,lihat lihat respect mas anies nya cerdas,positive
"@silent78490263 @gus_munozz Udah disebut kok di thread/utas diatas Disitu jelas dibilang ada himbauan untuk TIDAK MELAKUKAN hal itu, berarti dari pihak anies memang ada upaya pencegahan bukan provokasi   Ini saran aja sih buat pendukungnya biar ga bikin citra yang didukung jadi buruk",Udah disebut kok di thread utas diatas Disitu jelas dibilang ada himbauan untuk TIDAK MELAKUKAN hal itu berarti dari pihak anies memang ada upaya pencegahan bukan provokasi Ini saran aja sih buat pendukungnya biar ga bikin citra yang didukung jadi buruk,udah disebut kok di thread utas diatas disitu jelas dibilang ada himbauan untuk tidak melakukan hal itu berarti dari pihak anies memang ada upaya pencegahan bukan provokasi ini saran aja sih buat pendukungnya biar ga bikin citra yang didukung jadi buruk,thread utas diatas disitu dibilang himbauan anies upaya pencegahan provokasi saran sih pendukungnya biar bikin citra didukung buruk ,anies,thread utas atas situ bilang himbauan anies upaya cegah provokasi saran sih dukung biar bikin citra dukung buruk,negative
"@idtodayco Anies Presiden, koruptor dan pengkhianat auto masuk penjara semua. Makanya pada kalut semua tim sebelah. 🤭🤭🤭Buzzer nya turun semua buset.",Anies Presiden koruptor dan pengkhianat auto masuk penjara semua Makanya pada kalut semua tim sebelah Buzzer nya turun semua buset,anies presiden koruptor dan pengkhianat auto masuk penjara semua makanya pada kalut semua tim sebelah buzzer nya turun semua buset,anies presiden koruptor pengkhianat auto masuk penjara kalut tim sebelah buzzer nya turun buset ,anies,anies presiden koruptor khianat auto masuk penjara kalut tim belah buzzer nya turun buset,negative
"@tempodotco Karena Anies menguatkan visi&amp misi,Ganjar memaparkan story,dan Prabowo hanya mengumbar emosi.",Karena Anies menguatkan visi amp misi Ganjar memaparkan story dan Prabowo hanya mengumbar emosi,karena anies menguatkan visi amp misi ganjar memaparkan story dan prabowo hanya mengumbar emosi,anies menguatkan visi amp misi ganjar memaparkan story prabowo mengumbar emosi ,anies,anies kuat visi amp misi ganjar papar story prabowo umbar emosi,negative
"@descha05 Aku gak seberapa ngerti bahasanya..cuma aku dengarnya Anies, 😂👍 Kaosnya 02 tp yg disebut Anies, lanjutkan 💪💪",Aku gak seberapa ngerti bahasanya cuma aku dengarnya Anies Kaosnya tp yg disebut Anies lanjutkan,aku gak seberapa ngerti bahasanya cuma aku dengarnya anies kaosnya tp yg disebut anies lanjutkan,mengerti bahasanya dengarnya anies kaosnya anies lanjutkan ,anies,erti bahasa dengar anies kaos anies lanjut,neutral
"@PartaiSocmed Anies bisa ngecounter Prabowo, wow keren banget nih @mi_saeri1 Anies DebatCapres tegaslugasgemoy",Anies bisa ngecounter Prabowo wow keren banget nih Anies Debat Capres tegaslugasgemoy,anies bisa ngecounter prabowo wow keren banget nih anies debat capres tegaslugasgemoy,anies ngecounter prabowo wow keren banget nih anies debat capres tegaslugasgemoy ,anies,anies ngecounter prabowo wow keren banget nih anies debat capres tegaslugasgemoy,positive
"@SiswantoBudiut5 @tempodotco gak juga.. itu kan menurut pemikiran anda saja, pak anies hanya menyampaikan kenyataan dan fakta dilapangan, jangan terlalu fanatik buta seperti itu, kita tunggu debat selanjutnya..",gak juga itu kan menurut pemikiran anda saja pak anies hanya menyampaikan kenyataan dan fakta dilapangan jangan terlalu fanatik buta seperti itu kita tunggu debat selanjutnya,gak juga itu kan menurut pemikiran anda saja pak anies hanya menyampaikan kenyataan dan fakta dilapangan jangan terlalu fanatik buta seperti itu kita tunggu debat selanjutnya,pemikiran anies kenyataan fakta dilapangan fanatik buta tunggu debat ,anies,pikir anies nyata fakta lapang fanatik buta tunggu debat,negative
@PartaiSocmed Suka heran lihat sikap Prabowo yang selalu mau menang sendiri @meraihimpianku Anies DebatCapres tegaslugasgemoy,Suka heran lihat sikap Prabowo yang selalu mau menang sendiri Anies Debat Capres tegaslugasgemoy,suka heran lihat sikap prabowo yang selalu mau menang sendiri anies debat capres tegaslugasgemoy,suka heran lihat sikap prabowo menang anies debat capres tegaslugasgemoy ,anies,suka heran lihat sikap prabowo menang anies debat capres tegaslugasgemoy,positive
"@PartaiSocmed Jangan salahkan KPU dong pak, introspeksi diri juga penting @meyfromthevault Anies DebatCapres tegaslugasgemoy",Jangan salahkan KPU dong pak introspeksi diri juga penting Anies Debat Capres tegaslugasgemoy,jangan salahkan kpu dong pak introspeksi diri juga penting anies debat capres tegaslugasgemoy,salahkan kpu introspeksi anies debat capres tegaslugasgemoy ,anies,salah kpu introspeksi anies debat capres tegaslugasgemoy,neutral
"@PartaiSocmed Lah Prabowo ngotot bilang Anies boneka Jokowi, dia sendiri ga malu apa 4 kali nyapres ga menang @mhdalfathir Anies DebatCapres tegaslugasgemoy",Lah Prabowo ngotot bilang Anies boneka Jokowi dia sendiri ga malu apa kali nyapres ga menang Anies Debat Capres tegaslugasgemoy,lah prabowo ngotot bilang anies boneka jokowi dia sendiri ga malu apa kali nyapres ga menang anies debat capres tegaslugasgemoy,prabowo ngotot bilang anies boneka jokowi malu kali nyapres menang anies debat capres tegaslugasgemoy ,anies,prabowo ngotot bilang anies boneka jokowi malu kali nyapres menang anies debat capres tegaslugasgemoy,positive
@PartaiSocmed Duh kok bisa ya prabowo masih ngotot nyapres padahal rakyat sudah memilih anies @mftfaudzan Anies DebatCapres tegaslugasgemoy,Duh kok bisa ya prabowo masih ngotot nyapres padahal rakyat sudah memilih anies Anies Debat Capres tegaslugasgemoy,duh kok bisa ya prabowo masih ngotot nyapres padahal rakyat sudah memilih anies anies debat capres tegaslugasgemoy,duh ya prabowo ngotot nyapres rakyat memilih anies anies debat capres tegaslugasgemoy ,anies,duh ya prabowo ngotot nyapres rakyat pilih anies anies debat capres tegaslugasgemoy,negative
"@PartaiSocmed Sekarang Anies udah bisa ngecounter Prabowo loh, wah kemajuan banget ya @MhmdFauzan02 Anies DebatCapres tegaslugasgemoy",Sekarang Anies udah bisa ngecounter Prabowo loh wah kemajuan banget ya Anies Debat Capres tegaslugasgemoy,sekarang anies udah bisa ngecounter prabowo loh wah kemajuan banget ya anies debat capres tegaslugasgemoy,anies ngecounter prabowo loh kemajuan banget ya anies debat capres tegaslugasgemoy ,anies,anies ngecounter prabowo loh maju banget ya anies debat capres tegaslugasgemoy,neutral
"@PartaiSocmed Prabowo aja udah kalah 4 kali, masih aja mau nyapres lagi @michaeltoselli Anies DebatCapres tegaslugasgemoy",Prabowo aja udah kalah kali masih aja mau nyapres lagi Anies Debat Capres tegaslugasgemoy,prabowo aja udah kalah kali masih aja mau nyapres lagi anies debat capres tegaslugasgemoy,prabowo kalah kali nyapres anies debat capres tegaslugasgemoy ,anies,prabowo kalah kali nyapres anies debat capres tegaslugasgemoy,negative
@PartaiSocmed Anies punya gagasan yang lebih konkret daripada Prabowo yang isinya becandaan mulu @mieayamwng Anies DebatCapres tegaslugasgemoy,Anies punya gagasan yang lebih konkret daripada Prabowo yang isinya becandaan mulu Anies Debat Capres tegaslugasgemoy,anies punya gagasan yang lebih konkret daripada prabowo yang isinya becandaan mulu anies debat capres tegaslugasgemoy,anies gagasan konkret prabowo isinya becandaan mulu anies debat capres tegaslugasgemoy ,anies,anies gagas konkret prabowo isi becandaan mulu anies debat capres tegaslugasgemoy,neutral
"@boysfromwest @abayu99 @Arie_Kriting Kalau orang yg laij buat kyak gtu pasti pak anies bilang kenapa tidak dipakai buat sesuatu yg lbih urgent"" wkwkwk""",Kalau orang yg laij buat kyak gtu pasti pak anies bilang kenapa tidak dipakai buat sesuatu yg lbih urgent wkwkwk,kalau orang yg laij buat kyak gtu pasti pak anies bilang kenapa tidak dipakai buat sesuatu yg lbih urgent wkwkwk,orang laij kayak anies bilang dipakai urgent wkwkwk ,anies,orang laij kayak anies bilang pakai urgent wkwkwk,positive
@PartaiSocmed Gagasan Anies lebih jelas dan kongkrit daripada pak Prabowo yang cuma bisa bicara besar @mhmmdzky14 Anies DebatCapres tegaslugasgemoy,Gagasan Anies lebih jelas dan kongkrit daripada pak Prabowo yang cuma bisa bicara besar Anies Debat Capres tegaslugasgemoy,gagasan anies lebih jelas dan kongkrit daripada pak prabowo yang cuma bisa bicara besar anies debat capres tegaslugasgemoy,gagasan anies kongkrit prabowo bicara anies debat capres tegaslugasgemoy ,anies,gagas anies kongkrit prabowo bicara anies debat capres tegaslugasgemoy,neutral
@PartaiSocmed Prabowo ini kok ya ga bisa nerima kenyataan ya @miftaita04 Anies DebatCapres tegaslugasgemoy,Prabowo ini kok ya ga bisa nerima kenyataan ya Anies Debat Capres tegaslugasgemoy,prabowo ini kok ya ga bisa nerima kenyataan ya anies debat capres tegaslugasgemoy,prabowo ya menerima kenyataan ya anies debat capres tegaslugasgemoy ,anies,prabowo ya terima nyata ya anies debat capres tegaslugasgemoy,neutral
@PartaiSocmed Coba lihat pak anies sudah berapa kali menang dalam pemilihan gubernur jakarta @memangmeki Anies DebatCapres tegaslugasgemoy,Coba lihat pak anies sudah berapa kali menang dalam pemilihan gubernur jakarta Anies Debat Capres tegaslugasgemoy,coba lihat pak anies sudah berapa kali menang dalam pemilihan gubernur jakarta anies debat capres tegaslugasgemoy,coba lihat anies kali menang pemilihan gubernur jakarta anies debat capres tegaslugasgemoy ,anies,coba lihat anies kali menang pilih gubernur jakarta anies debat capres tegaslugasgemoy,positive
"@PartaiSocmed Kasihan ya pak Prabowo, udah capek-capek kampanye tapi hasilnya nihil terus @Miladistta1 Anies DebatCapres tegaslugasgemoy",Kasihan ya pak Prabowo udah capek capek kampanye tapi hasilnya nihil terus Anies Debat Capres tegaslugasgemoy,kasihan ya pak prabowo udah capek capek kampanye tapi hasilnya nihil terus anies debat capres tegaslugasgemoy,kasihan ya prabowo capek capek kampanye hasilnya nihil anies debat capres tegaslugasgemoy ,anies,kasihan ya prabowo capek capek kampanye hasil nihil anies debat capres tegaslugasgemoy,negative
"@PartaiSocmed Coba lihat Anies, dulu cuma moderator sekarang bisa ngecounter Prabowo @menguyekan Anies DebatCapres tegaslugasgemoy",Coba lihat Anies dulu cuma moderator sekarang bisa ngecounter Prabowo Anies Debat Capres tegaslugasgemoy,coba lihat anies dulu cuma moderator sekarang bisa ngecounter prabowo anies debat capres tegaslugasgemoy,coba lihat anies moderator ngecounter prabowo anies debat capres tegaslugasgemoy ,anies,coba lihat anies moderator ngecounter prabowo anies debat capres tegaslugasgemoy,neutral
"@PartaiSocmed Jangan meremehkan orang lain pak Prabowo, apalagi bilang Anies cuma boneka Jokowi @mikaszha Anies DebatCapres tegaslugasgemoy",Jangan meremehkan orang lain pak Prabowo apalagi bilang Anies cuma boneka Jokowi Anies Debat Capres tegaslugasgemoy,jangan meremehkan orang lain pak prabowo apalagi bilang anies cuma boneka jokowi anies debat capres tegaslugasgemoy,meremehkan orang prabowo bilang anies boneka jokowi anies debat capres tegaslugasgemoy ,anies,remeh orang prabowo bilang anies boneka jokowi anies debat capres tegaslugasgemoy,negative
@bandunganies @ainunnajib @prabowo akan lebih manieezzzz kalo Anies kemaren bilang gini,akan lebih manieezz kalo Anies kemaren bilang gini,akan lebih manieezz kalo anies kemaren bilang gini,manieezz kalo anies kemarin bilang ,anies,manieezz kalo anies kemarin bilang,neutral
"@PartaiSocmed Menhan udah keren kok pak, gausa jadi presiden lagi deh @Miiiaawwww Anies DebatCapres tegaslugasgemoy",Menhan udah keren kok pak gausa jadi presiden lagi deh Anies Debat Capres tegaslugasgemoy,menhan udah keren kok pak gausa jadi presiden lagi deh anies debat capres tegaslugasgemoy,menhan keren presiden deh anies debat capres tegaslugasgemoy ,anies,menhan keren presiden deh anies debat capres tegaslugasgemoy,positive
@PartaiSocmed Kapan ya Prabowo belajar nurut sama keputusan rakyat dan berhenti nyalahin orang lain @Meonlyme190 Anies DebatCapres tegaslugasgemoy,Kapan ya Prabowo belajar nurut sama keputusan rakyat dan berhenti nyalahin orang lain Anies Debat Capres tegaslugasgemoy,kapan ya prabowo belajar nurut sama keputusan rakyat dan berhenti nyalahin orang lain anies debat capres tegaslugasgemoy,ya prabowo belajar nurut keputusan rakyat berhenti menyalahkan orang anies debat capres tegaslugasgemoy ,anies,ya prabowo ajar nurut putus rakyat henti salah orang anies debat capres tegaslugasgemoy,negative
@PartaiSocmed Pak Prabowo harusnya belajar dari Anies yang bisa memenangkan hati rakyat tanpa embel-embel bantuan dari siapa-siapa @Mhmdyusup_ Anies DebatCapres tegaslugasgemoy,Pak Prabowo harusnya belajar dari Anies yang bisa memenangkan hati rakyat tanpa embel embel bantuan dari siapa siapa Anies Debat Capres tegaslugasgemoy,pak prabowo harusnya belajar dari anies yang bisa memenangkan hati rakyat tanpa embel embel bantuan dari siapa siapa anies debat capres tegaslugasgemoy,prabowo belajar anies memenangkan hati rakyat embel embel bantuan anies debat capres tegaslugasgemoy ,anies,prabowo ajar anies menang hati rakyat embel embel bantu anies debat capres tegaslugasgemoy,positive
"@PartaiSocmed Jangan salahkan orang lain terus dong pak, introspeksi diri juga penting @MIerfaidah Anies DebatCapres tegaslugasgemoy",Jangan salahkan orang lain terus dong pak introspeksi diri juga penting Anies Debat Capres tegaslugasgemoy,jangan salahkan orang lain terus dong pak introspeksi diri juga penting anies debat capres tegaslugasgemoy,salahkan orang introspeksi anies debat capres tegaslugasgemoy ,anies,salah orang introspeksi anies debat capres tegaslugasgemoy,neutral
@Hasbil_Lbs @PartaiSocmed Benar Pak Anies sdh berkomitmen Th 2019 tidak nyapres sampai tugasnya selesai. Sekarang 2024 perjanjian sdh selesai.,Benar Pak Anies sdh berkomitmen Th tidak nyapres sampai tugasnya selesai Sekarang perjanjian sdh selesai,benar pak anies sdh berkomitmen th tidak nyapres sampai tugasnya selesai sekarang perjanjian sdh selesai,anies berkomitmen nyapres tugasnya selesai perjanjian selesai ,anies,anies komitmen nyapres tugas selesai janji selesai,neutral
"@Fahrihamzah Semakin kesini tim 02 serangannya semakin enggak jelas 😮‍💨 segala Misslead dibawa bawa... Kasih tau ga kalau Anies juga berjasa mendampingi JKW tahun 2014, kan enggak mungkin seperti ini juga situasinya kalau JKW kalah di 2014... Masih mau maen siapa berjasa kesiapa?!",Semakin kesini tim serangannya semakin enggak jelas segala Misslead dibawa bawa Kasih tau ga kalau Anies juga berjasa mendampingi JKW tahun kan enggak mungkin seperti ini juga situasinya kalau JKW kalah di Masih mau maen siapa berjasa kesiapa,semakin kesini tim serangannya semakin enggak jelas segala misslead dibawa bawa kasih tau ga kalau anies juga berjasa mendampingi jkw tahun kan enggak mungkin seperti ini juga situasinya kalau jkw kalah di masih mau maen siapa berjasa kesiapa,kesini tim serangannya misslead dibawa bawa kasih tau anies berjasa mendampingi jkw situasinya jkw kalah main berjasa kesiapa ,anies,kesini tim serang misslead bawa bawa kasih tau anies jasa damping jkw situasi jkw kalah main jasa siapa,negative
@Heraloebss Justru Ganjar Anies yang udah banyak berbuat untuk negara ini sebagai pejabat publik sipil dan sebagai sipil. Prabowo baru jd menhan loh. Menhan ini ga terlalu masuk ke pengelolaan sipil. Lantas gimana mau ngelola negara yg penduduknya banyak ini?,Justru Ganjar Anies yang udah banyak berbuat untuk negara ini sebagai pejabat publik sipil dan sebagai sipil Prabowo baru jd menhan loh Menhan ini ga terlalu masuk ke pengelolaan sipil Lantas gimana mau ngelola negara yg penduduknya banyak ini,justru ganjar anies yang udah banyak berbuat untuk negara ini sebagai pejabat publik sipil dan sebagai sipil prabowo baru jd menhan loh menhan ini ga terlalu masuk ke pengelolaan sipil lantas gimana mau ngelola negara yg penduduknya banyak ini,ganjar anies berbuat negara pejabat publik sipil sipil prabowo menhan loh menhan masuk pengelolaan sipil lantas ngelola negara penduduknya ,anies,ganjar anies buat negara jabat publik sipil sipil prabowo menhan loh menhan masuk kelola sipil lantas ngelola negara duduk,neutral
@sobat_anies Buzzer bayarannya gede mungkin..tugasnya nyebokin,Buzzer bayarannya gede mungkin tugasnya nyebokin,buzzer bayarannya gede mungkin tugasnya nyebokin,buzzer bayarannya gede tugasnya nyebokin ,anies,buzzer bayar gede tugas nyebokin,neutral
@sobat_anies Saya dah uf dari dulu malah😅✌️,Saya dah uf dari dulu malah,saya dah uf dari dulu malah,deh uf ,anies,deh uf,neutral
@Melihat_Indo Prabowo dengan watak kerasnya..anies dengan watak tukang telikung,Prabowo dengan watak kerasnya anies dengan watak tukang telikung,prabowo dengan watak kerasnya anies dengan watak tukang telikung,prabowo watak kerasnya anies watak tukang telikung ,anies,prabowo watak keras anies watak tukang telikung,neutral
Padahal yang nyerang duluan secara personal itu ya prabowo sedangkan anies cuma melakukan counter dari serangan personal prabowo ke anies 🤭,Padahal yang nyerang duluan secara personal itu ya prabowo sedangkan anies cuma melakukan counter dari serangan personal prabowo ke anies,padahal yang nyerang duluan secara personal itu ya prabowo sedangkan anies cuma melakukan counter dari serangan personal prabowo ke anies,menyerang duluan personal ya prabowo anies counter serangan personal prabowo anies ,anies,serang duluan personal ya prabowo anies counter serang personal prabowo anies,negative
@mpugandring123 @Hasbil_Lbs @aniesbaswedan Penyakit kronis Anies adalah kebohongan sudah stadium 4 https://t.co/3TZJQgjOaA,Penyakit kronis Anies adalah kebohongan sudah stadium,penyakit kronis anies adalah kebohongan sudah stadium,penyakit kronis anies kebohongan stadium ,anies,sakit kronis anies bohong stadium,negative
